id_maquina,data,estado,temperature,humidity,voltage,current,power
Machine_1,2025-05-15 03:52:00,Not OK,46.88,31.03,249.63,6.89,663.91
Machine_1,2025-05-15 03:56:00,OK,59.18,37.10,216.53,9.60,1137.96
Machine_1,2025-05-15 04:00:00,OK,54.73,51.00,231.87,8.16,1017.86
Machine_1,2025-05-15 04:04:00,OK,25.59,54.67,219.90,9.13,2435.54
Machine_1,2025-05-15 04:08:00,OK,53.67,36.16,215.42,5.34,1013.82
Machine_1,2025-05-15 04:12:00,Not OK,33.96,43.97,247.56,8.98,1360.87
Machine_1,2025-05-15 04:16:00,OK,55.42,56.67,236.84,6.86,910.30
Machine_1,2025-05-15 04:20:00,OK,52.04,44.71,231.04,8.81,1102.93
Machine_1,2025-05-15 04:24:00,OK,25.30,30.90,216.38,6.31,804.17
Machine_1,2025-05-15 04:28:00,Not OK,31.85,39.93,202.11,7.33,385.42
Machine_1,2025-05-15 04:32:00,OK,49.60,33.81,232.28,8.29,875.35
Machine_1,2025-05-15 04:36:00,OK,27.16,40.91,211.53,5.05,1677.72
Machine_1,2025-05-15 04:40:00,Not OK,21.43,55.34,191.25,9.98,1410.47
Machine_1,2025-05-15 04:44:00,OK,57.16,59.71,231.98,8.76,1487.63
Machine_1,2025-05-15 04:48:00,OK,24.61,52.45,235.74,9.18,734.91
Machine_1,2025-05-15 04:52:00,Not OK,32.46,23.45,217.36,7.26,617.28
Machine_1,2025-05-15 04:56:00,Not OK,39.63,41.57,203.57,8.86,391.19
Machine_1,2025-05-15 05:00:00,OK,36.01,37.54,234.59,8.82,2108.95
Machine_1,2025-05-15 05:04:00,OK,45.67,35.17,231.72,6.05,662.03
Machine_1,2025-05-15 05:08:00,Not OK,32.06,95.77,200.31,18.63,1088.56
Machine_1,2025-05-15 05:12:00,Not OK,44.39,50.78,258.89,7.40,187.50
Machine_1,2025-05-15 05:16:00,OK,21.08,50.46,220.27,6.95,1327.91
Machine_1,2025-05-15 05:20:00,OK,45.55,46.25,230.61,8.19,2134.60
Machine_1,2025-05-15 05:24:00,Not OK,40.28,33.28,210.26,3.17,562.38
Machine_1,2025-05-15 05:28:00,OK,31.52,34.82,231.33,9.56,1503.08
Machine_1,2025-05-15 05:32:00,OK,42.32,41.91,234.96,5.12,1700.46
Machine_1,2025-05-15 05:36:00,Not OK,59.13,47.79,204.44,8.49,1519.46
Machine_1,2025-05-15 05:40:00,Not OK,79.69,19.10,223.81,6.54,1210.39
Machine_1,2025-05-15 05:44:00,OK,47.55,58.28,225.66,8.55,732.48
Machine_1,2025-05-15 05:48:00,OK,53.87,57.72,226.19,5.63,1253.04
Machine_1,2025-05-15 05:52:00,Not OK,26.14,20.51,222.23,1.61,2184.64
Machine_1,2025-05-15 05:56:00,Not OK,59.00,41.19,233.05,8.48,370.27
Machine_1,2025-05-15 06:00:00,Not OK,82.42,13.70,225.41,15.09,1520.71
Machine_1,2025-05-15 06:04:00,Not OK,35.88,8.39,218.56,5.99,664.85
Machine_1,2025-05-15 06:08:00,Not OK,81.23,43.07,218.34,9.81,815.25
Machine_1,2025-05-15 06:12:00,OK,42.72,45.37,222.77,8.17,1707.88
Machine_1,2025-05-15 06:16:00,OK,30.27,44.95,216.86,6.51,2436.47
Machine_1,2025-05-15 06:20:00,OK,27.10,42.73,212.51,6.41,1170.89
Machine_1,2025-05-15 06:24:00,OK,24.61,46.86,223.34,5.10,2354.19
Machine_1,2025-05-15 06:28:00,Not OK,57.77,32.14,222.88,18.75,4694.94
Machine_1,2025-05-15 06:32:00,OK,44.66,35.96,214.52,5.87,1691.32
Machine_1,2025-05-15 06:36:00,OK,52.97,58.71,234.32,7.70,1733.86
Machine_1,2025-05-15 06:40:00,OK,33.58,46.92,215.29,5.55,1723.25
Machine_1,2025-05-15 06:44:00,OK,30.72,32.37,222.74,7.16,1060.37
Machine_1,2025-05-15 06:48:00,Not OK,23.59,11.97,211.41,2.58,2370.14
Machine_1,2025-05-15 06:52:00,OK,36.00,31.34,230.14,8.61,1402.56
Machine_1,2025-05-15 06:56:00,Not OK,9.99,59.12,233.33,5.13,1660.85
Machine_1,2025-05-15 07:00:00,Not OK,14.07,39.80,217.84,16.74,2305.70
Machine_1,2025-05-15 07:04:00,OK,38.92,41.55,238.37,8.41,1344.70
Machine_1,2025-05-15 07:08:00,OK,31.00,55.15,231.35,7.52,1908.44
Machine_1,2025-05-15 07:12:00,Not OK,22.85,48.53,212.68,5.14,207.60
Machine_1,2025-05-15 07:16:00,Not OK,50.01,55.47,259.99,5.46,2101.38
Machine_1,2025-05-15 07:20:00,OK,24.48,42.34,216.50,8.65,2107.46
Machine_1,2025-05-15 07:24:00,Not OK,34.83,36.32,181.12,9.20,189.79
Machine_1,2025-05-15 07:28:00,OK,49.62,30.82,221.45,5.73,2380.57
Machine_1,2025-05-15 07:32:00,Not OK,36.49,51.56,217.31,2.94,864.87
Machine_1,2025-05-15 07:36:00,OK,53.26,39.26,211.31,9.51,1886.30
Machine_1,2025-05-15 07:40:00,OK,22.32,36.18,212.85,6.29,1003.55
Machine_1,2025-05-15 07:44:00,Not OK,28.31,58.78,219.83,14.51,770.24
Machine_1,2025-05-15 07:48:00,OK,52.44,57.05,223.54,8.34,2480.61
Machine_1,2025-05-15 07:52:00,OK,44.11,49.12,221.32,7.89,1203.22
Machine_1,2025-05-15 07:56:00,OK,59.97,51.15,231.11,8.07,1546.50
Machine_1,2025-05-15 08:00:00,OK,49.67,39.11,238.79,7.67,977.27
Machine_1,2025-05-15 08:04:00,Not OK,27.85,37.21,245.51,8.27,1108.12
Machine_1,2025-05-15 08:08:00,OK,59.58,43.73,237.36,8.41,678.92
Machine_1,2025-05-15 08:12:00,Not OK,44.13,12.86,220.43,7.63,1591.44
Machine_1,2025-05-15 08:16:00,OK,27.03,35.68,218.61,7.03,518.51
Machine_1,2025-05-15 08:20:00,OK,44.49,47.56,216.71,9.77,1294.82
Machine_1,2025-05-15 08:24:00,OK,49.94,35.67,233.65,7.69,611.78
Machine_1,2025-05-15 08:28:00,OK,25.59,52.97,217.90,6.00,1516.20
Machine_1,2025-05-15 08:32:00,OK,25.05,37.28,227.26,6.92,2027.96
Machine_1,2025-05-15 08:36:00,OK,41.25,58.99,222.73,7.97,1427.79
Machine_1,2025-05-15 08:40:00,Not OK,14.94,45.99,217.14,6.84,259.43
Machine_1,2025-05-15 08:44:00,Not OK,31.53,40.14,195.63,9.66,3196.87
Machine_1,2025-05-15 08:48:00,OK,25.19,50.61,237.20,5.25,1038.00
Machine_1,2025-05-15 08:52:00,Not OK,49.86,16.62,213.43,2.65,2267.82
Machine_1,2025-05-15 08:56:00,OK,37.17,31.74,230.36,6.64,693.93
Machine_1,2025-05-15 09:00:00,OK,45.37,30.74,232.40,5.48,971.13
Machine_1,2025-05-15 09:04:00,OK,22.83,52.23,223.41,9.11,583.03
Machine_1,2025-05-15 09:08:00,OK,34.04,42.94,211.48,9.68,2415.12
Machine_1,2025-05-15 09:12:00,Not OK,29.38,38.58,256.27,6.37,1789.03
Machine_1,2025-05-15 09:16:00,OK,21.52,58.95,210.33,6.43,1081.99
Machine_1,2025-05-15 09:20:00,Not OK,55.44,84.04,186.87,8.99,527.87
Machine_1,2025-05-15 09:24:00,OK,22.69,40.28,232.04,6.37,2160.07
Machine_1,2025-05-15 09:28:00,Not OK,55.01,10.92,230.76,8.58,738.32
Machine_1,2025-05-15 09:32:00,OK,57.71,36.34,210.46,8.02,1783.99
Machine_1,2025-05-15 09:36:00,OK,54.35,44.67,217.60,6.69,1215.40
Machine_1,2025-05-15 09:40:00,Not OK,32.87,81.50,183.92,5.16,1657.19
Machine_1,2025-05-15 09:44:00,Not OK,10.58,45.77,211.18,9.94,707.35
Machine_1,2025-05-15 09:48:00,Not OK,38.31,30.36,250.20,8.16,1923.81
Machine_1,2025-05-15 09:52:00,Not OK,31.19,50.94,239.36,2.56,2479.83
Machine_1,2025-05-15 09:56:00,OK,46.89,35.78,234.50,7.11,906.62
Machine_1,2025-05-15 10:00:00,OK,25.92,48.23,227.86,5.82,2033.25
Machine_1,2025-05-15 10:04:00,OK,38.11,56.65,237.21,9.31,873.99
Machine_1,2025-05-15 10:08:00,Not OK,46.75,59.23,237.41,3.16,878.51
Machine_1,2025-05-15 10:12:00,OK,44.05,52.71,210.54,9.81,1973.84
Machine_1,2025-05-15 10:16:00,Not OK,31.88,33.94,255.63,1.86,2492.27
Machine_1,2025-05-15 10:20:00,Not OK,20.13,47.95,223.91,2.18,4768.99
Machine_1,2025-05-15 10:24:00,OK,39.44,35.74,221.45,8.54,858.99
Machine_1,2025-05-15 10:28:00,Not OK,47.68,17.00,235.81,5.45,320.58
Machine_1,2025-05-15 10:32:00,OK,49.54,44.43,215.60,8.88,2354.73
Machine_1,2025-05-15 10:36:00,OK,24.13,37.23,218.54,6.81,1497.83
Machine_1,2025-05-15 10:40:00,OK,46.12,37.05,210.29,7.56,1833.08
Machine_1,2025-05-15 10:44:00,Not OK,83.50,33.10,218.42,9.11,1691.27
Machine_1,2025-05-15 10:48:00,OK,28.83,52.18,210.40,6.79,507.73
Machine_1,2025-05-15 10:52:00,OK,53.29,55.82,212.51,7.44,1339.43
Machine_1,2025-05-15 10:56:00,OK,53.18,55.02,222.47,6.12,2348.52
Machine_1,2025-05-15 11:00:00,OK,26.95,39.56,235.51,8.64,1069.71
Machine_1,2025-05-15 11:04:00,Not OK,32.74,30.77,234.75,7.73,375.79
Machine_1,2025-05-15 11:08:00,Not OK,71.26,54.50,218.22,6.49,3429.57
Machine_1,2025-05-15 11:12:00,OK,45.31,52.82,233.72,8.24,2147.74
Machine_1,2025-05-15 11:16:00,Not OK,33.73,32.33,235.14,8.60,217.92
Machine_1,2025-05-15 11:20:00,Not OK,63.18,30.76,225.68,9.86,1337.87
Machine_1,2025-05-15 11:24:00,OK,55.12,30.94,236.36,9.01,2448.38
Machine_1,2025-05-15 11:28:00,Not OK,32.77,52.87,218.69,1.24,195.26
Machine_1,2025-05-15 11:32:00,OK,53.19,52.07,217.15,6.74,1106.32
Machine_1,2025-05-15 11:36:00,OK,52.67,30.30,228.65,7.60,2063.58
Machine_1,2025-05-15 11:40:00,Not OK,43.02,50.41,231.03,9.50,183.87
Machine_1,2025-05-15 11:44:00,Not OK,31.87,23.86,185.16,6.22,2146.02
Machine_1,2025-05-15 11:48:00,Not OK,9.56,43.03,214.03,7.57,2137.74
Machine_1,2025-05-15 11:52:00,Not OK,9.55,92.41,232.46,14.09,1052.33
Machine_1,2025-05-15 11:56:00,Not OK,67.15,50.46,217.13,5.39,976.05
Machine_1,2025-05-15 12:00:00,OK,43.94,36.65,236.92,6.54,2339.65
Machine_1,2025-05-15 12:04:00,OK,49.34,52.91,220.01,6.29,2337.76
Machine_1,2025-05-15 12:08:00,OK,58.86,35.86,239.61,5.99,1122.21
Machine_1,2025-05-15 12:12:00,OK,59.82,48.21,212.86,7.86,2229.47
Machine_1,2025-05-15 12:16:00,Not OK,46.93,15.31,239.50,7.68,3921.21
Machine_1,2025-05-15 12:20:00,OK,27.87,56.72,233.28,7.96,557.52
Machine_1,2025-05-15 12:24:00,OK,31.16,33.87,235.76,8.65,1199.76
Machine_1,2025-05-15 12:28:00,OK,43.36,54.00,232.64,8.48,1123.75
Machine_1,2025-05-15 12:32:00,Not OK,48.55,94.04,246.50,6.24,1525.85
Machine_1,2025-05-15 12:36:00,Not OK,42.75,31.06,195.08,7.61,1165.42
Machine_1,2025-05-15 12:40:00,OK,37.72,41.47,232.28,9.00,1890.38
Machine_1,2025-05-15 12:44:00,OK,51.40,30.49,230.73,9.66,1279.76
Machine_1,2025-05-15 12:48:00,Not OK,43.99,17.75,239.56,7.34,2262.13
Machine_1,2025-05-15 12:52:00,OK,23.66,41.11,233.77,6.60,1783.67
Machine_1,2025-05-15 12:56:00,OK,53.34,32.20,225.41,7.46,2447.40
Machine_1,2025-05-15 13:00:00,OK,44.10,44.15,218.76,8.58,2444.07
Machine_1,2025-05-15 13:04:00,OK,28.71,30.04,227.11,6.08,2496.23
Machine_1,2025-05-15 13:08:00,OK,38.05,48.25,210.19,7.07,1024.81
Machine_1,2025-05-15 13:12:00,OK,21.59,47.78,239.79,7.78,1172.76
Machine_1,2025-05-15 13:16:00,OK,38.17,38.72,239.68,7.70,2417.91
Machine_1,2025-05-15 13:20:00,Not OK,25.92,94.14,225.02,15.27,312.61
Machine_1,2025-05-15 13:24:00,Not OK,59.00,81.13,231.19,5.88,609.73
Machine_1,2025-05-15 13:28:00,OK,46.75,39.46,239.07,6.31,1817.12
Machine_1,2025-05-15 13:32:00,Not OK,34.55,41.11,253.91,9.68,3819.62
Machine_1,2025-05-15 13:36:00,OK,43.38,32.01,235.68,9.69,897.61
Machine_1,2025-05-15 13:40:00,OK,23.07,49.43,223.23,9.13,1580.00
Machine_1,2025-05-15 13:44:00,OK,26.24,44.59,229.95,9.62,632.68
Machine_1,2025-05-15 13:48:00,OK,21.17,36.35,234.65,6.26,668.29
Machine_1,2025-05-15 13:52:00,Not OK,23.71,57.74,196.49,7.81,1469.96
Machine_1,2025-05-15 13:56:00,Not OK,50.58,57.35,198.68,7.46,572.25
Machine_1,2025-05-15 14:00:00,Not OK,62.98,48.61,228.20,1.06,3027.51
Machine_1,2025-05-15 14:04:00,OK,50.54,32.06,235.47,6.59,1891.16
Machine_1,2025-05-15 14:08:00,OK,31.05,52.18,229.65,5.20,2399.79
Machine_1,2025-05-15 14:12:00,Not OK,58.96,92.73,216.31,3.66,868.30
Machine_1,2025-05-15 14:16:00,Not OK,45.68,47.76,227.84,2.16,573.23
Machine_1,2025-05-15 14:20:00,Not OK,78.07,43.40,215.21,7.17,1975.91
Machine_1,2025-05-15 14:24:00,OK,35.94,50.16,218.74,8.22,2261.14
Machine_1,2025-05-15 14:28:00,Not OK,67.39,16.85,215.95,5.83,1915.92
Machine_1,2025-05-15 14:32:00,Not OK,31.49,39.87,246.86,6.36,2193.66
Machine_1,2025-05-15 14:36:00,OK,36.72,33.19,211.68,6.23,1317.92
Machine_1,2025-05-15 14:40:00,OK,45.09,34.76,213.74,7.09,1015.87
Machine_1,2025-05-15 14:44:00,OK,40.59,45.60,211.79,5.19,714.66
Machine_1,2025-05-15 14:48:00,OK,23.78,30.10,222.35,8.29,1708.95
Machine_1,2025-05-15 14:52:00,OK,37.13,41.58,222.39,6.94,1042.80
Machine_1,2025-05-15 14:56:00,Not OK,7.93,89.78,254.07,7.69,2346.54
Machine_1,2025-05-15 15:00:00,OK,22.31,55.01,230.65,8.30,1661.18
Machine_1,2025-05-15 15:04:00,Not OK,75.28,43.74,216.69,8.89,247.88
Machine_1,2025-05-15 15:08:00,OK,52.21,31.78,217.54,5.93,1856.12
Machine_1,2025-05-15 15:12:00,Not OK,8.79,30.77,237.82,9.72,2061.46
Machine_1,2025-05-15 15:16:00,OK,47.93,50.22,210.66,9.64,642.32
Machine_1,2025-05-15 15:20:00,OK,26.46,30.22,218.07,9.54,1980.55
Machine_1,2025-05-15 15:24:00,OK,26.51,47.03,229.93,8.26,2014.99
Machine_1,2025-05-15 15:28:00,OK,29.04,59.00,218.87,5.74,1819.83
Machine_1,2025-05-15 15:32:00,OK,48.13,49.46,235.85,8.46,1873.36
Machine_1,2025-05-15 15:36:00,OK,37.83,40.65,213.81,5.37,744.92
Machine_1,2025-05-15 15:40:00,OK,59.22,40.68,221.76,6.72,1339.32
Machine_1,2025-05-15 15:44:00,Not OK,21.97,16.11,237.88,8.88,3661.96
Machine_1,2025-05-15 15:48:00,OK,39.67,36.91,234.51,8.22,1192.85
Machine_1,2025-05-15 15:52:00,Not OK,21.80,42.87,223.04,2.70,1087.96
Machine_1,2025-05-15 15:56:00,OK,57.94,57.45,226.90,9.73,1902.06
Machine_1,2025-05-15 16:00:00,OK,50.68,39.12,236.90,8.15,1580.33
Machine_1,2025-05-15 16:04:00,Not OK,40.59,54.48,214.32,18.83,4670.14
Machine_1,2025-05-15 16:08:00,OK,26.76,33.75,239.98,7.91,1126.66
Machine_1,2025-05-15 16:12:00,Not OK,25.54,50.30,210.66,5.01,3700.20
Machine_1,2025-05-15 16:16:00,OK,39.43,54.97,232.42,7.89,645.66
Machine_1,2025-05-15 16:20:00,Not OK,27.87,86.14,233.72,14.82,1213.52
Machine_1,2025-05-15 16:24:00,OK,24.17,36.39,216.08,8.65,1275.62
Machine_1,2025-05-15 16:28:00,Not OK,24.45,57.97,212.59,3.32,1484.58
Machine_1,2025-05-15 16:32:00,OK,59.13,47.45,226.68,7.41,1954.79
Machine_1,2025-05-15 16:36:00,OK,20.83,37.23,215.63,7.87,1188.65
Machine_1,2025-05-15 16:40:00,Not OK,55.61,39.45,229.70,17.96,4272.04
Machine_1,2025-05-15 16:44:00,Not OK,55.00,99.66,192.78,18.19,570.91
Machine_1,2025-05-15 16:48:00,OK,20.90,37.11,229.94,8.35,1932.20
Machine_1,2025-05-15 16:52:00,Not OK,70.98,42.34,215.35,7.35,2057.93
Machine_1,2025-05-15 16:56:00,Not OK,51.66,21.03,200.50,7.63,2330.98
Machine_1,2025-05-15 17:00:00,OK,50.40,35.70,237.17,9.16,958.06
Machine_1,2025-05-15 17:04:00,Not OK,20.25,53.02,215.86,14.73,393.83
Machine_1,2025-05-15 17:08:00,Not OK,48.63,81.02,220.03,5.27,4100.01
Machine_1,2025-05-15 17:12:00,OK,52.04,34.20,224.54,9.14,1021.48
Machine_1,2025-05-15 17:16:00,Not OK,52.73,48.60,215.80,7.87,4951.00
Machine_1,2025-05-15 17:20:00,OK,31.73,49.39,239.05,9.25,873.87
Machine_1,2025-05-15 17:24:00,Not OK,34.93,93.82,224.47,3.24,1177.37
Machine_1,2025-05-15 17:28:00,OK,50.88,33.60,211.54,9.56,816.94
Machine_1,2025-05-15 17:32:00,OK,56.02,52.96,220.60,6.26,2452.94
Machine_1,2025-05-15 17:36:00,OK,29.57,35.57,237.54,9.87,1384.10
Machine_1,2025-05-15 17:40:00,OK,35.42,37.84,216.13,9.69,1395.40
Machine_1,2025-05-15 17:44:00,Not OK,25.50,82.76,212.98,6.23,2455.13
Machine_1,2025-05-15 17:48:00,OK,39.29,33.89,226.51,9.46,1657.69
Machine_1,2025-05-15 17:52:00,OK,36.77,52.71,233.78,6.69,953.49
Machine_1,2025-05-15 17:56:00,Not OK,76.09,36.99,234.88,6.33,830.65
Machine_1,2025-05-15 18:00:00,OK,34.33,43.11,229.62,8.43,1026.93
Machine_1,2025-05-15 18:04:00,Not OK,7.43,30.56,217.89,5.70,755.38
Machine_1,2025-05-15 18:08:00,Not OK,50.92,53.36,198.63,7.18,167.54
Machine_1,2025-05-15 18:12:00,OK,41.18,39.66,213.99,8.70,1963.95
Machine_1,2025-05-15 18:16:00,OK,54.96,57.28,237.46,6.87,1578.30
Machine_1,2025-05-15 18:20:00,Not OK,47.24,41.50,203.52,7.75,1390.73
Machine_1,2025-05-15 18:24:00,OK,38.83,53.73,229.16,5.12,1028.85
Machine_1,2025-05-15 18:28:00,OK,21.83,42.77,235.80,5.95,776.99
Machine_1,2025-05-15 18:32:00,OK,42.48,55.27,231.99,8.58,2055.43
Machine_1,2025-05-15 18:36:00,Not OK,42.05,55.01,249.71,6.10,4382.34
Machine_1,2025-05-15 18:40:00,OK,28.76,34.69,211.24,8.35,1215.90
Machine_1,2025-05-15 18:44:00,OK,58.32,54.09,216.30,5.18,2045.51
Machine_1,2025-05-15 18:48:00,OK,53.48,40.32,231.40,6.67,1238.90
Machine_1,2025-05-15 18:52:00,OK,20.32,44.14,232.07,5.18,852.00
Machine_1,2025-05-15 18:56:00,OK,20.23,34.19,212.16,7.02,1668.50
Machine_1,2025-05-15 19:00:00,OK,35.52,53.81,239.61,8.71,1207.72
Machine_1,2025-05-15 19:04:00,OK,45.18,31.84,235.37,7.32,1141.07
Machine_1,2025-05-15 19:08:00,Not OK,50.77,32.10,234.29,8.48,198.67
Machine_1,2025-05-15 19:12:00,OK,52.26,40.43,227.15,9.17,2394.44
Machine_1,2025-05-15 19:16:00,Not OK,35.24,59.12,234.80,7.00,197.90
Machine_1,2025-05-15 19:20:00,OK,27.40,49.99,223.95,8.28,1078.32
Machine_1,2025-05-15 19:24:00,OK,41.93,33.45,233.10,6.78,706.33
Machine_1,2025-05-15 19:28:00,OK,55.61,52.94,210.95,7.46,1820.72
Machine_1,2025-05-15 19:32:00,OK,53.46,36.27,233.63,6.65,1660.91
Machine_1,2025-05-15 19:36:00,OK,58.20,46.61,239.82,9.26,1593.15
Machine_1,2025-05-15 19:40:00,OK,34.44,36.10,236.22,5.66,2456.18
Machine_1,2025-05-15 19:44:00,OK,22.93,40.02,214.21,7.89,1439.00
Machine_1,2025-05-15 19:48:00,Not OK,32.39,35.10,218.88,3.76,2324.86
Machine_1,2025-05-15 19:52:00,Not OK,70.23,31.17,222.10,5.16,597.16
Machine_1,2025-05-15 19:56:00,Not OK,41.30,80.87,200.34,8.57,2179.68
Machine_1,2025-05-15 20:00:00,OK,49.36,34.37,236.65,5.40,2019.93
Machine_1,2025-05-15 20:04:00,OK,56.09,41.04,237.68,8.02,841.07
Machine_1,2025-05-15 20:08:00,Not OK,51.54,95.36,237.52,9.60,1722.74
Machine_1,2025-05-15 20:12:00,OK,26.05,57.32,210.05,8.50,1046.36
Machine_1,2025-05-15 20:16:00,OK,29.54,46.75,236.98,6.96,849.79
Machine_1,2025-05-15 20:20:00,Not OK,25.11,57.69,213.13,11.16,1021.69
Machine_1,2025-05-15 20:24:00,Not OK,48.04,85.53,237.97,7.49,1791.54
Machine_1,2025-05-15 20:28:00,Not OK,41.65,36.90,223.06,11.80,1380.51
Machine_1,2025-05-15 20:32:00,Not OK,84.07,37.36,223.13,9.28,2121.88
Machine_1,2025-05-15 20:36:00,OK,58.14,37.33,226.48,5.79,885.25
Machine_1,2025-05-15 20:40:00,OK,57.81,33.45,239.89,8.07,815.53
Machine_1,2025-05-15 20:44:00,OK,58.40,56.40,230.59,6.03,2309.52
Machine_1,2025-05-15 20:48:00,OK,30.57,34.94,231.67,5.25,2136.55
Machine_1,2025-05-15 20:52:00,OK,44.60,59.58,226.83,5.66,1639.13
Machine_1,2025-05-15 20:56:00,OK,49.59,54.15,222.24,9.02,1583.59
Machine_1,2025-05-15 21:00:00,OK,22.17,45.31,224.15,7.68,1045.45
Machine_1,2025-05-15 21:04:00,OK,53.30,40.91,227.97,7.00,2388.13
Machine_1,2025-05-15 21:08:00,OK,34.46,49.49,234.01,8.60,1240.22
Machine_1,2025-05-15 21:12:00,OK,29.49,48.50,221.94,6.00,1595.54
Machine_1,2025-05-15 21:16:00,Not OK,46.12,12.10,227.74,7.83,3745.37
Machine_1,2025-05-15 21:20:00,Not OK,9.79,53.79,239.00,1.86,4665.27
Machine_1,2025-05-15 21:24:00,OK,28.02,51.24,222.57,6.48,1382.80
Machine_1,2025-05-15 21:28:00,Not OK,56.60,37.81,252.87,7.66,1166.18
Machine_1,2025-05-15 21:32:00,OK,41.18,32.22,210.64,8.38,1284.45
Machine_1,2025-05-15 21:36:00,OK,32.82,32.83,234.35,5.27,2157.65
Machine_1,2025-05-15 21:40:00,Not OK,24.05,39.22,238.27,18.39,1162.15
Machine_1,2025-05-15 21:44:00,OK,50.88,57.88,211.26,9.52,2060.03
Machine_1,2025-05-15 21:48:00,Not OK,25.36,44.08,203.42,5.13,1963.81
Machine_1,2025-05-15 21:52:00,OK,24.15,53.75,225.83,9.86,2119.08
Machine_1,2025-05-15 21:56:00,Not OK,50.00,92.45,249.18,9.59,1277.93
Machine_1,2025-05-15 22:00:00,Not OK,30.35,93.87,227.42,6.79,4752.33
Machine_1,2025-05-15 22:04:00,Not OK,42.81,22.89,227.05,5.66,1962.93
Machine_1,2025-05-15 22:08:00,OK,52.96,35.73,226.26,7.11,2369.66
Machine_1,2025-05-15 22:12:00,OK,27.25,33.76,236.92,5.95,1646.35
Machine_1,2025-05-15 22:16:00,OK,30.73,51.30,230.63,7.64,1382.09
Machine_1,2025-05-15 22:20:00,OK,37.07,54.60,222.74,6.41,963.95
Machine_1,2025-05-15 22:24:00,Not OK,41.94,49.36,212.73,8.22,127.77
Machine_1,2025-05-15 22:28:00,OK,38.43,49.50,227.68,7.45,821.77
Machine_1,2025-05-15 22:32:00,OK,38.79,42.88,232.46,6.87,837.44
Machine_1,2025-05-15 22:36:00,OK,40.14,50.80,230.11,6.61,848.98
Machine_1,2025-05-15 22:40:00,Not OK,41.56,44.47,195.13,7.22,1842.93
Machine_1,2025-05-15 22:44:00,OK,38.49,31.60,229.41,6.01,1630.74
Machine_1,2025-05-15 22:48:00,OK,25.13,38.33,234.34,8.55,1581.64
Machine_1,2025-05-15 22:52:00,OK,54.18,31.12,212.80,7.62,1826.28
Machine_1,2025-05-15 22:56:00,Not OK,22.15,12.05,252.09,1.23,1443.88
Machine_1,2025-05-15 23:00:00,Not OK,55.42,24.15,190.72,5.81,1516.07
Machine_1,2025-05-15 23:04:00,OK,49.85,48.05,237.81,5.69,959.49
Machine_1,2025-05-15 23:08:00,Not OK,41.85,95.39,227.76,6.19,785.32
Machine_1,2025-05-15 23:12:00,OK,31.37,32.09,212.34,5.05,1495.98
Machine_1,2025-05-15 23:16:00,OK,50.26,38.04,218.22,9.86,2496.14
Machine_1,2025-05-15 23:20:00,OK,36.80,31.67,213.89,8.93,2265.36
Machine_1,2025-05-15 23:24:00,OK,47.96,46.60,214.78,7.12,729.24
Machine_1,2025-05-15 23:28:00,OK,54.78,43.96,223.46,5.28,1937.86
Machine_1,2025-05-15 23:32:00,Not OK,48.51,12.06,232.00,9.74,294.58
Machine_1,2025-05-15 23:36:00,OK,54.94,38.93,232.20,7.86,881.06
Machine_1,2025-05-15 23:40:00,OK,38.87,48.49,231.49,8.77,1697.05
Machine_1,2025-05-15 23:44:00,OK,36.17,35.70,219.34,6.58,1584.09
Machine_1,2025-05-15 23:48:00,OK,40.08,52.87,231.57,5.88,1695.90
Machine_1,2025-05-15 23:52:00,OK,42.63,35.15,222.80,6.40,992.37
Machine_1,2025-05-15 23:56:00,OK,24.64,58.99,219.34,9.34,1967.59
Machine_1,2025-05-16 00:00:00,OK,39.62,58.86,228.32,7.05,735.66
Machine_1,2025-05-16 00:04:00,Not OK,9.00,55.41,235.35,6.47,3224.83
Machine_1,2025-05-16 00:08:00,OK,30.90,51.42,235.94,9.02,2064.48
Machine_1,2025-05-16 00:12:00,OK,43.07,53.34,211.96,9.65,928.07
Machine_1,2025-05-16 00:16:00,OK,40.49,41.03,214.78,8.63,1257.57
Machine_1,2025-05-16 00:20:00,Not OK,48.52,51.63,227.42,5.39,292.50
Machine_1,2025-05-16 00:24:00,OK,45.67,37.65,212.86,6.55,1827.77
Machine_1,2025-05-16 00:28:00,OK,33.43,39.68,219.30,7.33,2142.87
Machine_1,2025-05-16 00:32:00,Not OK,5.81,42.41,197.87,8.29,2194.96
Machine_1,2025-05-16 00:36:00,Not OK,20.49,89.02,199.29,9.69,319.58
Machine_1,2025-05-16 00:40:00,OK,34.26,48.50,212.87,7.04,1436.33
Machine_1,2025-05-16 00:44:00,OK,59.43,51.29,232.56,7.87,2369.19
Machine_1,2025-05-16 00:48:00,OK,59.64,58.24,237.83,6.42,1768.25
Machine_1,2025-05-16 00:52:00,OK,24.50,44.53,221.52,8.07,1777.67
Machine_1,2025-05-16 00:56:00,OK,49.96,38.78,216.13,7.67,1656.65
Machine_1,2025-05-16 01:00:00,OK,59.57,58.13,230.59,5.02,2251.83
Machine_1,2025-05-16 01:04:00,OK,31.48,39.83,221.80,6.02,1849.90
Machine_1,2025-05-16 01:08:00,OK,45.87,41.44,234.22,9.12,2192.64
Machine_1,2025-05-16 01:12:00,OK,34.92,47.20,212.58,8.85,1462.86
